CUS_ID,TIME_ID,CTG_NM,SITE_CNT,ST_TIME
132,2012090615,인터넷/컴퓨터,2,12
132,2012080617,인터넷/컴퓨터,8,174
132,2013030414,인터넷/컴퓨터,1,0
132,2012120714,인터넷/컴퓨터,1,0
132,2012110120,뉴스/미디어,1,2
132,2013041910,쇼핑,4,47
132,2013032715,쇼핑,24,1185
132,2012082017,뉴스/미디어,3,373
132,2012071622,정치/행정,1,0
132,2013011821,인터넷/컴퓨터,2,0
133,2012112713,인터넷/컴퓨터,1,1
133,2012082010,인터넷/컴퓨터,3,0
133,2013050318,인터넷/컴퓨터,1,2
133,2012082810,뉴스/미디어,2,100
133,2012090612,뉴스/미디어,1,9
133,2012080714,인터넷/컴퓨터,1,0
133,2012071716,인터넷/컴퓨터,4,37
133,2012083112,인터넷/컴퓨터,2,0
133,2012122711,인터넷/컴퓨터,4,4
133,2012081714,커뮤니티,1,75
133,2012090311,커뮤니티,6,184
133,2012092515,인터넷/컴퓨터,1,0
133,2012100811,비즈니스/경제,6,296
133,2012112914,인터넷/컴퓨터,2,2
133,2012082015,쇼핑,6,259
133,2012082117,쇼핑,1,11
133,2012090112,금융/부동산,1,1
133,2012082017,커뮤니티,1,0
133,2013032208,인터넷/컴퓨터,29,221
133,2012070415,인터넷/컴퓨터,3,95
133,2012091914,인터넷/컴퓨터,10,81
133,2013020222,인터넷/컴퓨터,105,625
133,2012121614,인터넷/컴퓨터,1,9
133,2012091012,금융/부동산,1,1
133,2012082115,인터넷/컴퓨터,2,0
133,2013041522,인터넷/컴퓨터,4,65
133,2013022214,인터넷/컴퓨터,1,0
133,2012080116,인터넷/컴퓨터,2,171
133,2012120714,인터넷/컴퓨터,1,0
133,2012090311,뉴스/미디어,15,1807
133,2012082016,쇼핑,24,603
133,2012102414,비즈니스/경제,4,25
133,2012101216,인터넷/컴퓨터,2,1
133,2012082412,인터넷/컴퓨터,4,6
133,2012082012,인터넷/컴퓨터,2,235
133,2013012017,인터넷/컴퓨터,3,0
133,2013061123,인터넷/컴퓨터,1,0
133,2012090313,금융/부동산,1,11
133,2012080714,인터넷/컴퓨터,2,9
133,2012082411,뉴스/미디어,1,0
133,2012082017,쇼핑,21,406
133,2013041422,인터넷/컴퓨터,3,0
133,2012081711,인터넷/컴퓨터,1,53
133,2012082211,뉴스/미디어,41,2785
133,2012082817,인터넷/컴퓨터,3,1
133,2012120319,인터넷/컴퓨터,1,3
133,2012090713,인터넷/컴퓨터,3,301
133,2013013100,인터넷/컴퓨터,102,1529
133,2012071717,뉴스/미디어,1,1
133,2012070918,인터넷/컴퓨터,2,0
133,2012091413,뉴스/미디어,9,23
133,2012071719,인터넷/컴퓨터,4,3
133,2012090712,커뮤니티,1,37
133,2012080311,인터넷/컴퓨터,2,14
133,2012072111,뉴스/미디어,2,131
133,2013012018,인터넷/컴퓨터,2,1
133,2012070415,커뮤니티,1,2
133,2013010423,인터넷/컴퓨터,2,0
133,2012101213,인터넷/컴퓨터,1,14
133,2012070316,커뮤니티,1,1
133,2012121318,인터넷/컴퓨터,1,5
133,2012090310,인터넷/컴퓨터,6,6
133,2012091210,인터넷/컴퓨터,2,12
133,2012082214,쇼핑,4,106
133,2012080717,인터넷/컴퓨터,4,7
133,2012090617,인터넷/컴퓨터,2,3
133,2012073018,인터넷/컴퓨터,10,630
133,2012101212,인터넷/컴퓨터,1,60
133,2012070215,인터넷/컴퓨터,1,0
133,2012120713,인터넷/컴퓨터,1,0
133,2012112714,커뮤니티,2,60
133,2012100516,인터넷/컴퓨터,4,11
133,2013013023,쇼핑,2,57
133,2012091213,인터넷/컴퓨터,4,6
133,2012122923,인터넷/컴퓨터,26,146
133,2012081713,인터넷/컴퓨터,1,22
133,2012122814,인터넷/컴퓨터,7,33
133,2012082017,인터넷/컴퓨터,1,3
133,2012080714,인터넷/컴퓨터,1,1
133,2012091916,쇼핑,1,24
133,2012071116,쇼핑,26,63
133,2012070217,인터넷/컴퓨터,4,1005
133,2013012021,쇼핑,9,380
133,2012100512,금융/부동산,8,33
133,2012082814,인터넷/컴퓨터,3,4
133,2012070915,쇼핑,14,265
133,2012082017,인터넷/컴퓨터,1,0
133,2012070416,금융/부동산,3,316
133,2012070916,인터넷/컴퓨터,2,8
133,2012081710,인터넷/컴퓨터,2,4
133,2013011016,인터넷/컴퓨터,2,0
133,2012091216,인터넷/컴퓨터,3,7
133,2012091812,인터넷/컴퓨터,4,14
133,2012090714,인터넷/컴퓨터,6,58
133,2012070918,커뮤니티,1,59
133,2012102413,금융/부동산,3,562
133,2012121318,인터넷/컴퓨터,2,2
133,2012081717,인터넷/컴퓨터,2,10
133,2013040323,인터넷/컴퓨터,72,356
133,2012092117,인터넷/컴퓨터,2,3
133,2013022218,쇼핑,2,7
133,2012070915,인터넷/컴퓨터,3,1
133,2013061519,인터넷/컴퓨터,1,0
133,2012082212,인터넷/컴퓨터,4,47
133,2012070913,인터넷/컴퓨터,2,50
133,2012070618,쇼핑,1,3
133,2012122814,커뮤니티,1,0
133,2012121615,커뮤니티,22,223
133,2013012016,쇼핑,2,18
133,2012090311,인터넷/컴퓨터,3,3
133,2012091010,인터넷/컴퓨터,6,15
133,2012092117,인터넷/컴퓨터,1,25
133,2013011015,인터넷/컴퓨터,35,136
133,2012072419,인터넷/컴퓨터,2,25
133,2012082416,쇼핑,7,478
133,2012090310,인터넷/컴퓨터,2,9
133,2012102413,금융/부동산,7,263
133,2013060921,인터넷/컴퓨터,1,2
133,2012082110,인터넷/컴퓨터,3,48
133,2012071117,인터넷/컴퓨터,1,0
133,2012071115,정보통신/IT,2,62
133,2012122922,인터넷/컴퓨터,6,0
133,2013032208,인터넷/컴퓨터,3,10
133,2012120319,인터넷/컴퓨터,10,761
133,2012090317,인터넷/컴퓨터,6,12
133,2012122615,인터넷/컴퓨터,2,0
133,2012072017,인터넷/컴퓨터,2,4
133,2012071119,뉴스/미디어,8,307
133,2013032917,쇼핑,1,6
133,2012122615,정치/행정,3,276
133,2012071015,금융/부동산,1,13
133,2012091812,인터넷/컴퓨터,5,20
133,2013040800,인터넷/컴퓨터,1,0
133,2012071015,인터넷/컴퓨터,1,0
133,2013052100,인터넷/컴퓨터,2,2
133,2012122716,인터넷/컴퓨터,5,0
133,2013040801,인터넷/컴퓨터,1,0
133,2012080716,인터넷/컴퓨터,6,7
133,2012091115,인터넷/컴퓨터,2,5
133,2012070514,인터넷/컴퓨터,1,0
133,2012090714,인터넷/컴퓨터,1,1
133,2012100812,비즈니스/경제,5,24
133,2012081712,금융/부동산,54,778
133,2012081710,인터넷/컴퓨터,1,60
133,2012100512,유통/판매/운송,1,2
133,2012070917,인터넷/컴퓨터,2,1
133,2012082915,인터넷/컴퓨터,6,10
133,2012082316,인터넷/컴퓨터,2,5
133,2012100513,뉴스/미디어,7,182
133,2012101216,뉴스/미디어,2,2
133,2012073117,인터넷/컴퓨터,2,58
133,2012090716,쇼핑,4,15
134,2012111907,인터넷/컴퓨터,33,0
134,2013010919,엔터테인먼트,1,10
134,2013022808,건강/의학,1,26
134,2013050321,커뮤니티,1,0
134,2012102813,인터넷/컴퓨터,1,227
134,2012120619,뉴스/미디어,2,1
134,2013021422,뉴스/미디어,2,46
134,2013033017,인터넷/컴퓨터,3,277
134,2013051405,인터넷/컴퓨터,2,21
134,2013061807,인터넷/컴퓨터,1,1
134,2012111613,인터넷/컴퓨터,1,36
134,2013013020,인터넷/컴퓨터,10,38
134,2013041620,인터넷/컴퓨터,1,0
134,2012102500,인터넷/컴퓨터,2,0
134,2012121406,뉴스/미디어,1,50
134,2013020617,인터넷/컴퓨터,2,3
134,2013032623,뉴스/미디어,1,0
134,2013050705,엔터테인먼트,3,9
134,2013062308,뉴스/미디어,1,55
134,2012112116,커뮤니티,1,1
134,2012122822,쇼핑,3,207
134,2013041019,인터넷/컴퓨터,2,53
134,2013061722,커뮤니티,2,470
134,2012122310,쇼핑,1,60
134,2013030315,인터넷/컴퓨터,2,0
134,2013052407,비즈니스/경제,2,57
134,2012103019,게임,1,54
134,2012112417,인터넷/컴퓨터,2,484
134,2013013006,뉴스/미디어,1,0
134,2013040616,인터넷/컴퓨터,5,24
134,2013062208,여행,2,0
134,2012120606,뉴스/미디어,1,30
134,2013013023,인터넷/컴퓨터,1,83
134,2013041906,뉴스/미디어,1,65
134,2013052205,뉴스/미디어,1,24
134,2013061222,뉴스/미디어,1,11
134,2012112409,엔터테인먼트,4,94
134,2013022408,게임,10,0
134,2013052020,교육/학원,1,92
134,2012111718,엔터테인먼트,2,0
134,2012123013,인터넷/컴퓨터,2,0
134,2013020605,뉴스/미디어,1,22
134,2013040608,인터넷/컴퓨터,1,1
134,2013050323,뉴스/미디어,1,44
134,2013061205,인터넷/컴퓨터,1,2
134,2012110219,커뮤니티,3,10
134,2012121120,엔터테인먼트,7,69
134,2013031111,인터넷/컴퓨터,1,7
134,2013061310,커뮤니티,1,41
134,2012120616,인터넷/컴퓨터,1,0
134,2013021806,뉴스/미디어,2,104
134,2013031207,뉴스/미디어,1,45
134,2013051407,쇼핑,1,3
134,2012102817,뉴스/미디어,1,0
134,2012121023,뉴스/미디어,1,80
134,2013020405,뉴스/미디어,3,0
134,2013041206,뉴스/미디어,1,0
134,2012110123,교육/학원,1,16
134,2012121506,뉴스/미디어,1,8
134,2013031423,뉴스/미디어,1,211
134,2013050916,뉴스/미디어,2,32
134,2013061907,커뮤니티,1,5
134,2012113002,뉴스/미디어,1,4
134,2013013019,인터넷/컴퓨터,1,0
134,2013031406,뉴스/미디어,1,60
134,2013052615,엔터테인먼트,1,75
134,2012122306,인터넷/컴퓨터,1,0
134,2013030316,인터넷/컴퓨터,3,0
134,2013041906,뉴스/미디어,1,135
134,2013061522,인터넷/컴퓨터,1,16
134,2012111607,인터넷/컴퓨터,3,6
134,2013012805,인터넷/컴퓨터,1,1
134,2013041710,뉴스/미디어,1,0
134,2012102710,인터넷/컴퓨터,3,2
134,2012112907,뉴스/미디어,1,61
134,2013011007,뉴스/미디어,1,0
134,2013020818,인터넷/컴퓨터,3,0
134,2013022823,커뮤니티,1,13
134,2013040608,뉴스/미디어,4,21
134,2013052408,비즈니스/경제,2,42
134,2012113015,커뮤니티,4,41
134,2013020621,인터넷/컴퓨터,21,311
134,2013041708,엔터테인먼트,2,62
134,2012111307,인터넷/컴퓨터,16,620
134,2013010816,커뮤니티,1,2
134,2013020122,인터넷/컴퓨터,1,1
134,2013032707,뉴스/미디어,1,65
134,2013052205,뉴스/미디어,2,70
134,2012111317,인터넷/컴퓨터,5,62
134,2012121801,커뮤니티,1,9
134,2013031506,인터넷/컴퓨터,3,0
134,2013061022,금융/부동산,1,0
134,2012111005,뉴스/미디어,1,55
134,2012122310,쇼핑,2,0
134,2013020407,교육/학원,2,53
134,2013040122,비즈니스/경제,2,11
134,2013042306,뉴스/미디어,1,1
134,2013062416,여행,1,5
134,2012112412,인터넷/컴퓨터,1,0
134,2013012906,뉴스/미디어,2,0
134,2013042206,뉴스/미디어,1,38
134,2013062108,뉴스/미디어,2,6
134,2012111503,인터넷/컴퓨터,1,0
134,2012121023,인터넷/컴퓨터,1,1
134,2013020407,뉴스/미디어,1,11
134,2013031207,인터넷/컴퓨터,2,1
134,2013051007,인터넷/컴퓨터,2,0
134,2013061313,인터넷/컴퓨터,2,0
134,2012113002,건강/의학,1,3
134,2013020419,커뮤니티,3,254
134,2013031906,인터넷/컴퓨터,1,0
134,2012103020,인터넷/컴퓨터,4,6
134,2012120612,엔터테인먼트,1,27
134,2013022005,비즈니스/경제,3,10
134,2013040111,인터넷/컴퓨터,1,0
134,2013052822,뉴스/미디어,2,55
134,2013062318,게임,13,711
134,2012122019,게임,14,0
134,2013022811,뉴스/미디어,10,8
134,2013061906,뉴스/미디어,1,121
134,2012111922,인터넷/컴퓨터,4,210
134,2013012805,뉴스/미디어,1,44
134,2013030302,엔터테인먼트,4,82
134,2013041606,뉴스/미디어,1,8
134,2013051305,비즈니스/경제,3,14
134,2013062323,뉴스/미디어,2,42
134,2012111719,게임,15,1028
134,2013012907,학문,1,4
134,2013031023,뉴스/미디어,1,0
134,2013052710,엔터테인먼트,7,204
134,2012110208,인터넷/컴퓨터,3,14
134,2012120622,쇼핑,4,59
134,2013011405,뉴스/미디어,1,93
134,2013030106,뉴스/미디어,1,70
134,2013050222,뉴스/미디어,1,34
134,2013053123,인터넷/컴퓨터,2,1
134,2012110711,커뮤니티,1,24
134,2013011600,인터넷/컴퓨터,4,0
134,2013052618,온라인교육,2,60
134,2012110617,게임,4,1043
134,2012113023,뉴스/미디어,1,37
134,2013022410,뉴스/미디어,4,175
134,2013050423,인터넷/컴퓨터,8,33
134,2012110707,인터넷/컴퓨터,1,70
134,2012121719,인터넷/컴퓨터,7,29
134,2013022423,건강/의학,1,110
134,2013050922,인터넷/컴퓨터,1,0
134,2012103107,인터넷/컴퓨터,1,1
134,2012121923,인터넷/컴퓨터,7,0
134,2013030209,인터넷/컴퓨터,5,4
134,2013040723,인터넷/컴퓨터,1,1
134,2013052223,뉴스/미디어,2,70
134,2012112122,인터넷/컴퓨터,4,0
134,2013010817,인터넷/컴퓨터,4,24
134,2013040710,뉴스/미디어,1,0
134,2013050317,커뮤니티,1,55
134,2012110617,온라인교육,5,437
134,2013011206,뉴스/미디어,2,66
134,2013021405,비즈니스/경제,2,7
134,2013031506,비즈니스/경제,2,15
134,2013051407,쇼핑,2,0
134,2012110923,뉴스/미디어,2,31
134,2012121406,뉴스/미디어,3,29
134,2013022800,커뮤니티,1,4
134,2013050307,엔터테인먼트,2,0
134,2012102523,인터넷/컴퓨터,1,0
134,2012120208,인터넷/컴퓨터,1,0
134,2013022123,뉴스/미디어,3,58
134,2013041310,뉴스/미디어,2,10
134,2013060308,뉴스/미디어,1,0
134,2012102507,뉴스/미디어,1,12
134,2012122822,쇼핑,1,2
134,2013030213,인터넷/컴퓨터,6,3
134,2013052208,인터넷/컴퓨터,2,14
134,2012102801,뉴스/미디어,4,440
134,2012120222,인터넷/컴퓨터,2,516
134,2013012322,인터넷/컴퓨터,4,1
134,2013021908,뉴스/미디어,1,42
134,2013041706,뉴스/미디어,1,23
134,2013061923,뉴스/미디어,2,30
134,2012120216,인터넷/컴퓨터,1,0
134,2013011210,뉴스/미디어,2,2
134,2013030606,인터넷/컴퓨터,4,164
134,2012100923,비즈니스/경제,2,0
134,2012121000,인터넷/컴퓨터,1,0
134,2013020107,인터넷/컴퓨터,7,3
134,2013031907,인터넷/컴퓨터,2,2
134,2013042604,인터넷/컴퓨터,1,176
134,2012102800,뉴스/미디어,1,0
134,2012120620,인터넷/컴퓨터,2,136
134,2013022023,인터넷/컴퓨터,12,194
134,2013052609,뉴스/미디어,2,0
134,2012112400,엔터테인먼트,2,0
134,2013010916,뉴스/미디어,1,126
134,2013021823,인터넷/컴퓨터,1,17
134,2013041523,뉴스/미디어,1,20
134,2013051023,게임,3,22
134,2012110110,인터넷/컴퓨터,1,0
134,2013020321,뉴스/미디어,1,0
134,2013040100,인터넷/컴퓨터,5,320
134,2013052321,인터넷/컴퓨터,1,2
134,2012120611,인터넷/컴퓨터,1,0
134,2013020820,인터넷/컴퓨터,1,0
134,2013050318,뉴스/미디어,1,1
134,2013061422,인터넷/컴퓨터,2,0
134,2013012500,인터넷/컴퓨터,4,48
134,2013042110,뉴스/미디어,1,14
134,2012102708,뉴스/미디어,1,2
134,2012120509,인터넷/컴퓨터,4,94
134,2013011908,스포츠/레저,2,65
134,2013022723,뉴스/미디어,1,58
134,2013033022,엔터테인먼트,1,107
134,2013050423,뉴스/미디어,1,7
134,2013061008,뉴스/미디어,1,8
134,2012110606,뉴스/미디어,1,166
134,2013010916,뉴스/미디어,1,61
134,2013030218,인터넷/컴퓨터,3,69
134,2013051300,뉴스/미디어,2,99
134,2012110107,인터넷/컴퓨터,2,8
134,2012120200,뉴스/미디어,1,15
134,2013022412,인터넷/컴퓨터,1,0
134,2013040307,뉴스/미디어,4,80
134,2013051401,뉴스/미디어,1,294
134,2012110121,인터넷/컴퓨터,5,0
134,2013011108,뉴스/미디어,2,2
134,2013021422,뉴스/미디어,2,0
134,2013033023,뉴스/미디어,1,20
134,2012120108,뉴스/미디어,1,147
134,2013011922,뉴스/미디어,2,132
134,2013021823,제조,5,125
134,2013041604,비즈니스/경제,2,14
134,2013050722,인터넷/컴퓨터,2,1
134,2012120722,뉴스/미디어,2,6
134,2013022623,커뮤니티,2,22
134,2013033018,커뮤니티,2,17
134,2012102719,인터넷/컴퓨터,6,74
134,2013010822,비즈니스/경제,2,7
134,2013021407,뉴스/미디어,2,31
134,2013040110,뉴스/미디어,1,398
134,2013052002,인터넷/컴퓨터,2,0
134,2012112400,뉴스/미디어,1,80
134,2013020807,인터넷/컴퓨터,2,124
134,2013042111,엔터테인먼트,2,9
134,2012110123,뉴스/미디어,2,7
134,2012120623,교육/학원,1,0
134,2013011910,스포츠/레저,1,4
134,2013020807,뉴스/미디어,2,75
134,2013042122,뉴스/미디어,2,126
134,2013060922,인터넷/컴퓨터,2,0
134,2012112717,커뮤니티,3,18
134,2013022406,뉴스/미디어,2,0
134,2013052607,뉴스/미디어,2,0
134,2012120823,인터넷/컴퓨터,3,0
134,2013022723,커뮤니티,1,19
134,2013040823,뉴스/미디어,1,11
134,2013061022,인터넷/컴퓨터,1,1
134,2012120618,인터넷/컴퓨터,1,4
134,2013030206,뉴스/미디어,2,21
134,2013051007,인터넷/컴퓨터,1,0
134,2012111017,게임,2,13
134,2012121423,뉴스/미디어,1,92
134,2013021407,인터넷/컴퓨터,2,0
134,2013032723,뉴스/미디어,1,0
134,2013042208,엔터테인먼트,2,6
134,2013062308,생활/가정/취미,1,3
134,2012112123,인터넷/컴퓨터,1,11
134,2013022506,뉴스/미디어,1,66
134,2013042602,커뮤니티,4,54
134,2012111707,인터넷/컴퓨터,1,0
134,2013012823,인터넷/컴퓨터,1,34
134,2013031423,뉴스/미디어,2,47
134,2013050410,인터넷/컴퓨터,2,0
134,2012111221,게임,1,60
134,2012120818,인터넷/컴퓨터,3,21
134,2013022717,인터넷/컴퓨터,3,42
134,2012103112,엔터테인먼트,1,2
134,2012120323,교육/학원,2,31
134,2013021411,인터넷/컴퓨터,2,0
134,2013040823,엔터테인먼트,3,21
134,2013053023,인터넷/컴퓨터,2,1
134,2012113008,커뮤니티,1,17
134,2013030515,커뮤니티,4,136
134,2013051300,뉴스/미디어,2,0
134,2012111717,엔터테인먼트,2,3
134,2012121000,뉴스/미디어,2,26
134,2013020806,인터넷/컴퓨터,1,4
134,2013030523,뉴스/미디어,1,11
134,2013041008,인터넷/컴퓨터,5,0
134,2013050906,인터넷/컴퓨터,6,142
134,2012110219,인터넷/컴퓨터,2,61
134,2013011406,인터넷/컴퓨터,1,0
134,2013041506,커뮤니티,1,5
134,2012102808,게임,1,12
134,2012121106,뉴스/미디어,1,145
134,2013011607,인터넷/컴퓨터,1,1
134,2013032723,뉴스/미디어,1,191
134,2013041822,뉴스/미디어,1,0
134,2013052619,인터넷/컴퓨터,1,0
134,2012110608,인터넷/컴퓨터,5,0
134,2012120123,뉴스/미디어,1,36
134,2013030205,뉴스/미디어,1,34
134,2013052207,인터넷/컴퓨터,6,120
134,2012123009,인터넷/컴퓨터,1,0
134,2013033016,인터넷/컴퓨터,2,0
134,2013053019,인터넷/컴퓨터,2,0
134,2012102807,인터넷/컴퓨터,15,224
134,2013020123,커뮤니티,1,25
134,2013050410,금융/부동산,1,91
134,2012102719,게임,2,34
134,2012113023,뉴스/미디어,3,156
134,2013012822,뉴스/미디어,1,11
134,2013050317,뉴스/미디어,4,35
134,2013062416,금융/부동산,2,3
134,2013020302,인터넷/컴퓨터,7,41
134,2013041305,인터넷/컴퓨터,3,61
134,2013052800,커뮤니티,1,0
134,2013062416,엔터테인먼트,1,3
134,2012112807,뉴스/미디어,1,24
134,2013011002,뉴스/미디어,1,6
134,2013022717,인터넷/컴퓨터,2,0
134,2013040206,뉴스/미디어,1,78
134,2013053016,인터넷/컴퓨터,2,0
134,2012110200,인터넷/컴퓨터,15,0
134,2012120817,게임,46,698
134,2013020807,뉴스/미디어,1,5
134,2013060908,뉴스/미디어,1,16
134,2012110923,인터넷/컴퓨터,4,239
134,2012120821,인터넷/컴퓨터,2,0
134,2013020617,엔터테인먼트,9,90
134,2013041309,뉴스/미디어,2,26
134,2013061510,인터넷/컴퓨터,1,0
134,2012120220,엔터테인먼트,2,72
134,2013020420,엔터테인먼트,1,9
134,2013041008,뉴스/미디어,2,0
134,2013061907,인터넷/컴퓨터,3,364
134,2012120708,교육/학원,2,2
134,2013020807,뉴스/미디어,2,61
134,2013040822,뉴스/미디어,2,67
134,2013052008,인터넷/컴퓨터,2,1
134,2013061910,인터넷/컴퓨터,1,0
134,2012121822,쇼핑,3,1
134,2013030605,뉴스/미디어,2,64
134,2013042222,뉴스/미디어,1,9
134,2012111610,쇼핑,2,33
134,2013011506,인터넷/컴퓨터,1,1
134,2013020823,뉴스/미디어,1,72
134,2013042604,인터넷/컴퓨터,1,1
134,2013061822,뉴스/미디어,1,0
134,2012113011,인터넷/컴퓨터,1,2
134,2013020118,인터넷/컴퓨터,4,37
134,2013041806,뉴스/미디어,1,0
134,2013061907,인터넷/컴퓨터,2,5
134,2012112717,인터넷/컴퓨터,9,92
134,2013020423,뉴스/미디어,1,0
134,2013041206,뉴스/미디어,1,88
134,2013042422,인터넷/컴퓨터,2,1
134,2013060416,인터넷/컴퓨터,1,1
134,2012111023,인터넷/컴퓨터,4,16
134,2012123009,쇼핑,2,54
134,2013031111,인터넷/컴퓨터,1,2
134,2013052423,금융/부동산,1,11
134,2012110621,인터넷/컴퓨터,2,0
134,2013020309,인터넷/컴퓨터,2,1
134,2013041710,인터넷/컴퓨터,26,95
134,2013060407,인터넷/컴퓨터,7,0
134,2012102520,교육/학원,4,11
134,2012121106,뉴스/미디어,2,65
134,2013031012,인터넷/컴퓨터,4,1
134,2012102722,인터넷/컴퓨터,6,554
134,2012121320,뉴스/미디어,1,0
134,2013021511,뉴스/미디어,2,39
134,2013042105,뉴스/미디어,1,14
134,2013061722,정치/행정,13,593
134,2012112122,뉴스/미디어,1,3
134,2013010918,인터넷/컴퓨터,1,0
134,2013031006,인터넷/컴퓨터,4,384
134,2013060318,커뮤니티,2,1
134,2012112914,게임,2,10
134,2013013006,인터넷/컴퓨터,3,3
134,2013031106,뉴스/미디어,1,16
134,2013051407,쇼핑,1,154
134,2013062322,인터넷/컴퓨터,1,1
134,2012121613,커뮤니티,2,52
134,2013031008,정치/행정,9,100
134,2013052402,인터넷/컴퓨터,3,520
134,2012120307,뉴스/미디어,1,0
134,2013011607,뉴스/미디어,2,14
134,2013042306,뉴스/미디어,1,0
134,2013052218,뉴스/미디어,1,7
134,2013062307,인터넷/컴퓨터,2,2
134,2012111318,인터넷/컴퓨터,1,13
134,2013010918,인터넷/컴퓨터,3,0
134,2013022821,게임,13,0
134,2013042623,뉴스/미디어,5,0
134,2012110608,인터넷/컴퓨터,2,3
134,2012122900,쇼핑,5,18
134,2013020622,쇼핑,9,143
134,2013031923,인터넷/컴퓨터,1,77
134,2013042602,뉴스/미디어,1,99
134,2013052708,쇼핑,58,788
134,2012111607,뉴스/미디어,1,41
134,2013012806,커뮤니티,1,112
134,2013042211,인터넷/컴퓨터,2,14
134,2013061021,인터넷/컴퓨터,8,41
134,2012120110,인터넷/컴퓨터,4,6
134,2013012907,인터넷/컴퓨터,10,402
134,2013022400,엔터테인먼트,1,2
134,2013040707,인터넷/컴퓨터,1,1
134,2013061223,비즈니스/경제,5,169
134,2012111918,커뮤니티,1,1
134,2012122308,인터넷/컴퓨터,3,4
134,2013022723,뉴스/미디어,1,30
134,2013052407,커뮤니티,2,35
134,2012111609,쇼핑,3,73
134,2013011906,뉴스/미디어,1,91
134,2013050423,인터넷/컴퓨터,1,1
134,2012110606,커뮤니티,1,40
134,2013021708,인터넷/컴퓨터,4,195
134,2013042015,뉴스/미디어,2,18
134,2012103006,인터넷/컴퓨터,2,574
134,2012121022,인터넷/컴퓨터,3,2
134,2013031916,비즈니스/경제,1,2
134,2013050707,인터넷/컴퓨터,1,3
134,2013060323,인터넷/컴퓨터,1,0
134,2012110617,인터넷/컴퓨터,5,257
134,2013011523,커뮤니티,1,371
134,2013031907,인터넷/컴퓨터,1,0
134,2013042108,게임,1,14
134,2012110505,뉴스/미디어,1,34
134,2012121006,뉴스/미디어,1,21
134,2013022720,인터넷/컴퓨터,1,0
134,2013041604,뉴스/미디어,2,36
134,2013060306,인터넷/컴퓨터,2,7
134,2013062307,쇼핑,5,24
134,2012113018,게임,10,2
134,2013012500,비즈니스/경제,1,2
134,2013030304,인터넷/컴퓨터,1,0
134,2013052315,뉴스/미디어,2,62
134,2012111319,인터넷/컴퓨터,1,2
134,2013010706,쇼핑,1,0
134,2013020123,뉴스/미디어,2,32
134,2013032607,뉴스/미디어,1,62
134,2013052205,커뮤니티,2,183
134,2012110122,인터넷/컴퓨터,4,231
134,2012112822,인터넷/컴퓨터,1,0
134,2013011600,커뮤니티,5,35
134,2013040808,뉴스/미디어,1,0
134,2012110618,게임,1,61
134,2013011522,인터넷/컴퓨터,4,0
134,2013021522,뉴스/미디어,1,4
134,2013040122,인터넷/컴퓨터,1,16
134,2013060423,뉴스/미디어,2,11
134,2012110906,인터넷/컴퓨터,1,15
134,2012122822,인터넷/컴퓨터,14,702
134,2013031106,뉴스/미디어,10,9
134,2012102801,인터넷/컴퓨터,1,1
134,2013011523,뉴스/미디어,3,0
134,2013031016,인터넷/컴퓨터,3,0
134,2013041506,인터넷/컴퓨터,1,0
134,2013052215,게임,17,245
134,2013062422,금융/부동산,2,204
134,2013011421,인터넷/컴퓨터,11,953
134,2013040107,인터넷/컴퓨터,9,3
134,2013061906,뉴스/미디어,2,19
134,2012111808,쇼핑,4,75
134,2013010723,뉴스/미디어,1,42
134,2013021523,뉴스/미디어,1,6
134,2013041806,뉴스/미디어,2,164
134,2013053123,스포츠/레저,1,4
134,2012112908,인터넷/컴퓨터,3,1
134,2013011522,뉴스/미디어,2,11
134,2013032723,인터넷/컴퓨터,4,48
134,2013060909,게임,4,0
134,2012120615,교육/학원,1,4
134,2013022600,뉴스/미디어,2,109
134,2013040610,게임,1,0
134,2013050423,뉴스/미디어,4,124
134,2012102814,인터넷/컴퓨터,5,18
134,2012120109,커뮤니티,1,2
134,2013021411,커뮤니티,1,2
134,2013050701,커뮤니티,1,105
134,2012111707,뉴스/미디어,2,72
134,2012122222,인터넷/컴퓨터,1,0
134,2013021609,인터넷/컴퓨터,3,0
134,2013033007,뉴스/미디어,1,154
134,2013053008,엔터테인먼트,2,22
134,2012103106,뉴스/미디어,2,8
134,2013010707,인터넷/컴퓨터,1,0
134,2013040712,엔터테인먼트,1,60
134,2013051407,쇼핑,1,0
134,2012110111,게임,26,426
134,2012112100,인터넷/컴퓨터,1,0
134,2013011023,인터넷/컴퓨터,1,1
134,2013021910,인터넷/컴퓨터,6,10
134,2013030622,인터넷/컴퓨터,2,2
134,2013041607,뉴스/미디어,2,13
134,2013052222,뉴스/미디어,1,24
134,2013062416,뉴스/미디어,1,13
134,2012113015,게임,3,0
134,2013021506,뉴스/미디어,6,48
134,2013060517,뉴스/미디어,4,66
134,2012120721,인터넷/컴퓨터,5,29
134,2013020107,뉴스/미디어,1,0
134,2013030208,금융/부동산,1,23
134,2013042321,게임,4,143
134,2013053121,게임,26,357
134,2012112415,인터넷/컴퓨터,2,10
134,2013021921,인터넷/컴퓨터,3,758
134,2013051111,인터넷/컴퓨터,2,9
134,2013061122,인터넷/컴퓨터,1,0
134,2012110908,교육/학원,16,229
134,2012120710,인터넷/컴퓨터,1,1
134,2013020105,뉴스/미디어,1,42
